Place ID,Name,Latitude,Longitude,Address
ChIJnZqW3X4hm0cRW0YemMJutLk,SPAR Supermarkt Appenzell,47.3349361,9.4084246,"Unteres Ziel 1, Appenzell"
ChIJM2CdBsQjm0cRyBtH8TyWiRU,VOLG Appenzell,47.32178270000001,9.426969,"Weissbadstrasse 86, Appenzell"
ChIJf0Qjrn4hm0cRWr7bC8rtcDc,Coop Supermarkt Appenzell,47.3334892,9.4067887,"Zielstrasse 13, Appenzell"
ChIJJb6Y3nQhm0cRBdKTHmichsg,Mercato Shop AG,47.3286459,9.4095018,"Mercato Shop AG, Appenzell"
ChIJX441hX0hm0cRHYAp-9h2sgA,Denner Satellit,47.3327907,9.4145535,"Gaiserstrasse 21, Appenzell"
ChIJn8ewG3Ihm0cRXJSuXZ6h6cM,Öserix - vom Appezölle Buur,47.3281137,9.4103714,"Hoferbad 2, Appenzell"
ChIJy5hNrWohm0cRddZo7EXydjY,Greek Garden,47.3372677,9.405971,"Lehnstrasse 9, Appenzell"
